0.092758,0.140459,0.0141246,0.00188619
0.137839,0.204286,0.0209378,0.00183165
0.182914,0.270719,0.0277516,0.00193251
0.27598,0.413365,0.041841,0.00196854
0.3555,0.529122,0.0539237,0.00468539
0.482336,0.721428,0.0731207,0.00437206
0.596385,0.901243,0.0903933,0.00454509
0.804118,1.19054,0.121927,0.00678573
1.01013,1.52014,0.153121,0.00677796
1.38347,2.04229,0.21001,0.0130239
1.86845,2.7396,0.283392,0.0130115
2.12371,3.1256,0.322023,0.0133091
2.34658,3.4741,0.35576,0.0131768

