-0.00049,-0.8
-0.0004896,-0.88
-0.0004892,-0.88
-0.0004888,-0.88
-0.0004884,-0.72
-0.000488,-0.88
-0.0004876,-0.96
-0.0004872,-0.8
-0.0004868,-0.8
-0.0004864,-0.96
-0.000486,-0.88
-0.0004856,-0.8
-0.0004852,-0.88
-0.0004848,-0.88
-0.0004844,-0.72
-0.000484,-0.88
-0.0004836,-0.8
-0.0004832,-0.88
-0.0004828,-0.8
-0.0004824,-0.88
-0.000482,-0.88
-0.0004816,-0.8
-0.0004812,-0.8
-0.0004808,-0.88
-0.0004804,-0.8
-0.00048,-0.8
-0.0004796,-0.8
-0.0004792,-0.88
-0.0004788,-0.8
-0.0004784,-0.8
-0.000478,-0.8
-0.0004776,-0.8
-0.0004772,-0.72
-0.0004768,-0.72
-0.0004764,-0.72
-0.000476,-0.72
-0.0004756,-0.8
-0.0004752,-0.72
-0.0004748,-0.8
-0.0004744,-0.8
-0.000474,-0.88
-0.0004736,-0.72
-0.0004732,-0.8
-0.0004728,-0.8
-0.0004724,-0.72
-0.000472,-0.72
-0.0004716,-0.72
-0.0004712,-0.72
-0.0004708,-0.8
-0.0004704,-0.64
-0.00047,-0.72
-0.0004696,-0.72
-0.0004692,-0.72
-0.0004688,-0.8
-0.0004684,-0.72
-0.000468,-0.64
-0.0004676,-0.8
-0.0004672,-0.72
-0.0004668,-0.8
-0.0004664,-0.8
-0.000466,-0.72
-0.0004656,-0.88
-0.0004652,-0.8
-0.0004648,-0.72
-0.0004644,-0.72
-0.000464,-0.72
-0.0004636,-0.8
-0.0004632,-0.72
-0.0004628,-0.64
-0.0004624,-0.72
-0.000462,-0.64
-0.0004616,-0.72
-0.0004612,-0.72
-0.0004608,-0.72
-0.0004604,-0.8
-0.00046,-0.72
-0.0004596,-0.72
-0.0004592,-0.64
-0.0004588,-0.64
-0.0004584,-0.72
-0.000458,-0.64
-0.0004576,-0.72
-0.0004572,-0.64
-0.0004568,-0.72
-0.0004564,-0.72
-0.000456,-0.72
-0.0004556,-0.72
-0.0004552,-0.8
-0.0004548,-0.72
-0.0004544,-0.64
-0.000454,-0.72
-0.0004536,-0.64
-0.0004532,-0.56
-0.0004528,-0.72
-0.0004524,-0.72
-0.000452,-0.72
-0.0004516,-0.64
-0.0004512,-0.64
-0.0004508,-0.8
-0.0004504,-0.56
-0.00045,-0.64
-0.0004496,-0.72
-0.0004492,-0.64
-0.0004488,-0.48
-0.0004484,-0.72
-0.000448,-0.72
-0.0004476,-0.56
-0.0004472,-0.64
-0.0004468,-0.64
-0.0004464,-0.72
-0.000446,-0.64
-0.0004456,-0.56
-0.0004452,-0.64
-0.0004448,-0.64
-0.0004444,-0.64
-0.000444,-0.64
-0.0004436,-0.64
-0.0004432,-0.64
-0.0004428,-0.72
-0.0004424,-0.72
-0.000442,-0.56
-0.0004416,-0.48
-0.0004412,-0.56
-0.0004408,-0.56
-0.0004404,-0.64
-0.00044,-0.72
-0.0004396,-0.72
-0.0004392,-0.64
-0.0004388,-0.56
-0.0004384,-0.64
-0.000438,-0.64
-0.0004376,-0.72
-0.0004372,-0.48
-0.0004368,-0.56
-0.0004364,-0.48
-0.000436,-0.56
-0.0004356,-0.56
-0.0004352,-0.64
-0.0004348,-0.64
-0.0004344,-0.56
-0.000434,-0.56
-0.0004336,-0.56
-0.0004332,-0.64
-0.0004328,-0.64
-0.0004324,-0.56
-0.000432,-0.56
-0.0004316,-0.64
-0.0004312,-0.56
-0.0004308,-0.56
-0.0004304,-0.4
-0.00043,-0.56
-0.0004296,-0.64
-0.0004292,-0.56
-0.0004288,-0.64
-0.0004284,-0.56
-0.000428,-0.64
-0.0004276,-0.56
-0.0004272,-0.48
-0.0004268,-0.56
-0.0004264,-0.56
-0.000426,-0.64
-0.0004256,-0.48
-0.0004252,-0.56
-0.0004248,-0.64
-0.0004244,-0.56
-0.000424,-0.56
-0.0004236,-0.48
-0.0004232,-0.56
-0.0004228,-0.56
-0.0004224,-0.48
-0.000422,-0.64
-0.0004216,-0.56
-0.0004212,-0.56
-0.0004208,-0.56
-0.0004204,-0.56
-0.00042,-0.56
-0.0004196,-0.56
-0.0004192,-0.56
-0.0004188,-0.56
-0.0004184,-0.48
-0.000418,-0.64
-0.0004176,-0.56
-0.0004172,-0.48
-0.0004168,-0.56
-0.0004164,-0.56
-0.000416,-0.48
-0.0004156,-0.48
-0.0004152,-0.48
-0.0004148,-0.48
-0.0004144,-0.56
-0.000414,-0.48
-0.0004136,-0.48
-0.0004132,-0.56
-0.0004128,-0.48
-0.0004124,-0.56
-0.000412,-0.48
-0.0004116,-0.48
-0.0004112,-0.48
-0.0004108,-0.4
-0.0004104,-0.48
-0.00041,-0.4
-0.0004096,-0.56
-0.0004092,-0.4
-0.0004088,-0.48
-0.0004084,-0.4
-0.000408,-0.48
-0.0004076,-0.48
-0.0004072,-0.48
-0.0004068,-0.48
-0.0004064,-0.48
-0.000406,-0.48
-0.0004056,-0.56
-0.0004052,-0.4
-0.0004048,-0.56
-0.0004044,-0.48
-0.000404,-0.4
-0.0004036,-0.48
-0.0004032,-0.48
-0.0004028,-0.56
-0.0004024,-0.4
-0.000402,-0.48
-0.0004016,-0.4
-0.0004012,-0.48
-0.0004008,-0.32
-0.0004004,-0.48
-0.0004,-0.48
-0.0003996,-0.48
-0.0003992,-0.56
-0.0003988,-0.48
-0.0003984,-0.48
-0.000398,-0.4
-0.0003976,-0.4
-0.0003972,-0.48
-0.0003968,-0.32
-0.0003964,-0.4
-0.000396,-0.48
-0.0003956,-0.4
-0.0003952,-0.4
-0.0003948,-0.48
-0.0003944,-0.48
-0.000394,-0.4
-0.0003936,-0.48
-0.0003932,-0.48
-0.0003928,-0.32
-0.0003924,-0.32
-0.000392,-0.4
-0.0003916,-0.48
-0.0003912,-0.4
-0.0003908,-0.4
-0.0003904,-0.32
-0.00039,-0.4
-0.0003896,-0.48
-0.0003892,-0.48
-0.0003888,-0.4
-0.0003884,-0.48
-0.000388,-0.48
-0.0003876,-0.48
-0.0003872,-0.4
-0.0003868,-0.48
-0.0003864,-0.48
-0.000386,-0.48
-0.0003856,-0.4
-0.0003852,-0.48
-0.0003848,-0.4
-0.0003844,-0.32
-0.000384,-0.48
-0.0003836,-0.48
-0.0003832,-0.4
-0.0003828,-0.4
-0.0003824,-0.32
-0.000382,-0.4
-0.0003816,-0.48
-0.0003812,-0.4
-0.0003808,-0.4
-0.0003804,-0.4
-0.00038,-0.4
-0.0003796,-0.32
-0.0003792,-0.32
-0.0003788,-0.4
-0.0003784,-0.4
-0.000378,-0.32
-0.0003776,-0.4
-0.0003772,-0.4
-0.0003768,-0.4
-0.0003764,-0.48
-0.000376,-0.4
-0.0003756,-0.4
-0.0003752,-0.4
-0.0003748,-0.4
-0.0003744,-0.4
-0.000374,-0.4
-0.0003736,-0.4
-0.0003732,-0.32
-0.0003728,-0.32
-0.0003724,-0.4
-0.000372,-0.32
-0.0003716,-0.4
-0.0003712,-0.32
-0.0003708,-0.4
-0.0003704,-0.4
-0.00037,-0.4
-0.0003696,-0.24
-0.0003692,-0.48
-0.0003688,-0.4
-0.0003684,-0.4
-0.000368,-0.24
-0.0003676,-0.32
-0.0003672,-0.32
-0.0003668,-0.4
-0.0003664,-0.32
-0.000366,-0.32
-0.0003656,-0.32
-0.0003652,-0.4
-0.0003648,-0.4
-0.0003644,-0.4
-0.000364,-0.4
-0.0003636,-0.4
-0.0003632,-0.4
-0.0003628,-0.4
-0.0003624,-0.24
-0.000362,-0.4
-0.0003616,-0.32
-0.0003612,-0.32
-0.0003608,-0.32
-0.0003604,-0.4
-0.00036,-0.32
-0.0003596,-0.32
-0.0003592,-0.4
-0.0003588,-0.32
-0.0003584,-0.32
-0.000358,-0.24
-0.0003576,-0.32
-0.0003572,-0.32
-0.0003568,-0.4
-0.0003564,-0.4
-0.000356,-0.32
-0.0003556,-0.32
