0.4752,0.192,0.014773287,0.001
0.66,0.408,0.020270422,0.001
0.792,0.616,0.024225813,0.001
1.0032,0.88,0.030578587,0.001
1.1616,1.1,0.035354349,0.001
1.32,1.36,0.051855569,0.01
1.584,1.7,0.058249464,0.01
1.848,2.24,0.065,0.01
2.376,2.88,0.079202273,0.01
2.904,3.52,0.093984041,0.01
