0.3564,0.132,0.011292918,0.001
0.462,0.224,0.014383671,0.001
0.5676,0.356,0.017513709,0.001
0.7128,0.53,0.021850629,0.001
0.8712,0.736,0.026605451,0.001
0.99,1.02,0.044598206,0.01
1.254,1.3,0.050328918,0.01
1.386,1.6,0.053413481,0.01
1.65,1.9,0.059908263,0.01
1.848,2.32,0.065,0.01
2.244,2.8,0.07558439,0.01
2.64,3.24,0.086539009,0.01
2.904,3.68,0.093984041,0.01
