0.3828,0.128,0.012060265,0.001
0.4752,0.224,0.014773287,0.001
0.6072,0.368,0.018693582,0.001
0.7392,0.544,0.022641776,0.001
0.8448,0.672,0.025811819,0.001
1.056,0.96,0.04596738,0.01
1.188,1.22,0.048836462,0.01
1.452,1.48,0.055,0.01
1.65,1.86,0.059908263,0.01
2.112,2.48,0.072006944,0.01
2.376,2.72,0.079202273,0.01
2.64,3.2,0.086539009,0.01
3.036,3.68,0.09773945,0.01
