0.2904,0.092,0.009398404,0.001
0.5016,0.252,0.015554099,0.001
0.594,0.38,0.0183,0.001
0.7656,0.584,0.023433523,0.001
0.99,0.84,0.044598206,0.01
1.056,1.06,0.04596738,0.01
1.254,1.36,0.050328918,0.01
1.386,1.66,0.053413481,0.01
1.848,2.04,0.065,0.01
2.112,2.52,0.072006944,0.01
2.376,3.08,0.079202273,0.01
2.64,3.56,0.086539009,0.01
