0.2904,0.084,0.009398404,0.001
0.4488,0.212,0.013994642,0.001
0.528,0.324,0.016336768,0.001
0.66,0.48,0.020270422,0.001
0.7656,0.608,0.023433523,0.001
0.8448,0.744,0.025811819,0.001
1.056,1.1,0.04596738,0.01
1.386,1.5,0.053413481,0.01
1.65,1.84,0.059908263,0.01
1.98,2.44,0.068476273,0.01
2.508,3.08,0.082855296,0.01
2.772,3.68,0.090249654,0.01
