0.127849,0.190902,0.0194255,0.0019028
0.191746,0.280668,0.0290883,0.00185507
0.21415,0.319498,0.0324812,0.00185908
0.312939,0.47167,0.047475,0.00461715
0.403619,0.612957,0.0612044,0.00444055
0.535954,0.808335,0.0812386,0.00455563
0.630571,0.958784,0.0955707,0.00455745
0.758246,1.14186,0.114968,0.00662065
0.999042,1.51403,0.151438,0.00678161
1.18915,1.79281,0.180236,0.00664019
1.67033,2.47143,0.253388,0.0132199
2.15158,3.19326,0.326236,0.0128936

